taxon_id,scientific name,kingdom,phylum,class,order,family,genus,taxon rank,nomenclatural code,location,country code,occurrence status,establishment means,degree of establishment,introduction pathway 1,introduction pathway 2,introduction pathway 3,date first observation,date last observation,source,remarks,native range,terrestrial,marine,freshwater,host,date added,added by,verified by
OSRO16JA99ZZHD9Z8C,Erigeron canadensis L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,species,ICN,Romania,RO,present,introduced,invasive,naturalDispersal,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Baumgarten JChG (1816) Enumeratio Stirpium Magno Transsilvaniae Principatui, I-III, Vindobonae",,Brazil | Caribbean | Central America | Eastern Canada | Mexico | North-Central U.S.A. | Northeastern U.S.A. | Northern South America | Northwestern U.S.A. | South-Central U.S.A. | Southeastern U.S.A. | Southwestern U.S.A. | Western Canada | Western South America,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Paulina Anastasiu
OSROKAPZH0ELRGYR3L,Helianthus annuus L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,species,ICN,Romania,RO,present,introduced,casual,agriculture,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Baumgarten JChG (1816) Enumeratio Stirpium Magno Transsilvaniae Principatui, I-III, Vindobonae",,Mexico | Southwestern U.S.A.,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Paulina Anastasiu
OSROQI2CIP0UZY7WXJ,Lactuca sativa L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,species,ICN,Romania,RO,present,introduced,casual,agriculture,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROUCKLCG0C7MTYW8CTKZ,"Armoracia rusticana G.Gaertn., B.Mey. & Scherb.",Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Armoracia,species,ICN,Romania,RO,present,introduced,established,agriculture,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Eastern Europe,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROXOM2AVH6884T0O,Brassica oleracea L.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,species,ICN,Romania,RO,present,introduced,casual,agriculture,,,1816,2020,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Northern Europe | Southwestern Europe,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROQEQKMMB5P3YDIF,Raphanus sativus L.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,species,ICN,Romania,RO,present,introduced,casual,agriculture,,,1816,2021,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Southeastern Europe,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROUCKLBIR5QHJR8T8WZD,Amaranthus blitum L.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,species,ICN,Romania,RO,present,introduced,invasive,agriculture,transportContaminant,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi | Baumgarten JChG (1816) Enumeratio Stirpium Magno Transsilvaniae Principatui. Vindobonae | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JRU, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333–339. https://doi.org/10.1016/j.tree.2011.03.023 | Plants of the World Online (2026) https://powo.science.kew.org/",,Brazil | Southern South America | Western South America,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Mihaela Urziceanu
OSROUCKLZKMFEC1REHBBHH,Amaranthus retroflexus L.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,species,ICN,Romania,RO,present,introduced,invasive,seedContaminant,otherTransport,naturalDispersal,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Anastasiu P, Sarbu I, Negrean G (2009) Verbesina encelioides-A new alien plant in Romania. Annals of the University of Craiova-Agriculture, Montanology, Cadastre Series, 39(2), 15-18",,Mexico,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROUCKL2CDZZVZDHO63R0,Atriplex hortensis L.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,species,ICN,Romania,RO,present,introduced,reproducing,ornamentalNonHorticulture,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Caucasus | Central Asia | Eastern Europe | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROUCKLYF1GAUOX83QN7K,Bassia scoparia (L.) Beck,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Bassia,species,ICN,Romania,RO,present,introduced,established,ornamentalNonHorticulture,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Caucasus | Central Asia | China | Eastern Asia | Eastern Europe | Mongolia | Russian Far East | Siberia | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROUCKLFRAK3W1EC7ZBO8,Beta vulgaris L.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Beta,species,ICN,Romania,RO,present,introduced,casual,agriculture,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Arabian Peninsula | Caucasus | Eastern Europe | Indian Subcontinent | Macaronesia | Middle Europe | Northern Africa | Northern Europe | Southeastern Europe | Southwestern Europe | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSRO8AYFEHYQUIX2NF,Blitum virgatum L.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Blitum,species,ICN,Romania,RO,present,introduced,reproducing,horticulture,,,1816,2021,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Caucasus | Central Asia | China | Indian Subcontinent | Middle Europe | Northern Africa | Siberia | Southeastern Europe | Southwestern Europe | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROW9K4FLJENFGHI4,Dysphania botrys (L.) Mosyakin & Clemants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Dysphania,species,ICN,Romania,RO,present,introduced,established,seedContaminant,,,1816,2020,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Arabian Peninsula | Caucasus | Central Asia | China | Eastern Europe | Indian Subcontinent | Middle Europe | Mongolia | Southeastern Europe | Southwestern Europe | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROVJMHP7CUM69OUA,Dianthus barbatus L.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1816,2020,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad",,China | Eastern Asia | Eastern Europe | Middle Europe | Russian Far East | Southeastern Europe | Southwestern Europe,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROZPVFUASS4FU1BV,Fagopyrum esculentum Moench,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Fagopyrum,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,China,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSRO5ULRC8D1XX7Y34,Portulaca oleracea L.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,Portulaca,species,ICN,Romania,RO,present,uncertain,established,naturalDispersal,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad",,Arabian Peninsula | Caucasus | East Tropical Africa | Eastern Europe | Indian Subcontinent | Macaronesia | Middle Atlantic Ocean | Middle Europe | Northeast Tropical Africa | Northern Africa | South Tropical Africa | Southeastern Europe | Southwestern Europe | West Tropical Africa | West-Central Tropical Africa | Western Asia | Western Indian Ocean,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Daniyar Memedemin
OSROSXA81GFJZM2KZD,Cucurbita pepo L.,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,species,ICN,Romania,RO,present,introduced,casual,agriculture,,,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Baumgarten JChG (1816) Enumeratio Stirpium Magno Transsilvaniae Principatui, I-III, Vindobonae | Anastasiu P, Sarbu I, Negrean G (2009) Verbesina encelioides-A new alien plant in Romania. Annals of the University of Craiova-Agriculture, Montanology, Cadastre Series, 39(2), 15-18",,Mexico,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu | Daniyar Memedemin
OSRO5BV1AENTD9S928,Lonicera caprifolium L.,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,1816,2021,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Anastasiu P, Sarbu I, Negrean G (2009) Verbesina encelioides-A new alien plant in Romania. Annals of the University of Craiova-Agriculture, Montanology, Cadastre Series, 39(2), 15-18 | Baumgarten JChG (1816) Enumeratio Stirpium Magno Transsilvaniae Principatui, I-III, Vindobonae",,Caucasus | Middle Europe | Southeastern Europe | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu | Daniyar Memedemin
OSROMKXPH9YKQLDKWL,Cytisus scoparius (L.) Link,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,species,ICN,Romania,RO,present,introduced,invasive,erosionControl,OtherIntentionalRelease,ornamentalNonHorticulture,1816,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539",,Eastern Europe | Middle Europe | Northern Europe | Southeastern Europe | Southwestern Europe,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu
